name,peak_no,peak_values,Time
CREST.ENERGY.SOLAR,p2,7,3/7/2022 17:30
CREST.ENERGY.SOLAR,p3,3,3/7/2022 17:45
CREST.ENERGY.SOLAR,p4,0,3/7/2022 18:15
CREST.ENERGY.SOLAR,p5,0,3/7/2022 18:30
CREST.ENERGY.SOLAR,p6,0,3/7/2022 18:45
CREST.ENERGY.SOLAR,p7,0,3/7/2022 19:15
CREST.ENERGY.SOLAR,p8,0,3/7/2022 19:30
CREST.ENERGY.SOLAR,p9,0,3/7/2022 19:45
FFCEL.WIND,p1,4,3/7/2022 17:15
FFCEL.WIND,p2,6,3/7/2022 17:30
FFCEL.WIND,p3,5,3/7/2022 17:45
FFCEL.WIND,p4,5,3/7/2022 18:15
FFCEL.WIND,p5,3,3/7/2022 18:30
FFCEL.WIND,p6,2,3/7/2022 18:45
FFCEL.WIND,p7,1,3/7/2022 19:15
FFCEL.WIND,p8,1,3/7/2022 19:30
FFCEL.WIND,p9,1,3/7/2022 19:45
ZEPL.WIND,p1,4,3/7/2022 17:15
ZEPL.WIND,p2,6,3/7/2022 17:30
ZEPL.WIND,p3,7,3/7/2022 17:45
ZEPL.WIND,p4,5,3/7/2022 18:15
ZEPL.WIND,p5,4,3/7/2022 18:30
ZEPL.WIND,p6,2,3/7/2022 18:45
ZEPL.WIND,p7,2,3/7/2022 19:15
ZEPL.WIND,p8,1,3/7/2022 19:30
ZEPL.WIND,p9,1,3/7/2022 19:45
TGF.WIND,p1,6,3/7/2022 17:15
TGF.WIND,p2,7,3/7/2022 17:30
TGF.WIND,p3,6,3/7/2022 17:45
TGF.WIND,p4,5,3/7/2022 18:15
TGF.WIND,p5,5,3/7/2022 18:30
TGF.WIND,p6,3,3/7/2022 18:45
TGF.WIND,p7,4,3/7/2022 19:15
TGF.WIND,p8,3,3/7/2022 19:30
TGF.WIND,p9,3,3/7/2022 19:45
FWEL.I.WIND,p1,19,3/7/2022 17:15
FWEL.I.WIND,p2,15,3/7/2022 17:30
FWEL.I.WIND,p3,13,3/7/2022 17:45
FWEL.I.WIND,p4,10,3/7/2022 18:15
FWEL.I.WIND,p5,9,3/7/2022 18:30
FWEL.I.WIND,p6,5,3/7/2022 18:45
FWEL.I.WIND,p7,4,3/7/2022 19:15
FWEL.I.WIND,p8,5,3/7/2022 19:30
FWEL.I.WIND,p9,5,3/7/2022 19:45
FWEL.II.WIND,p1,9,3/7/2022 17:15
FWEL.II.WIND,p2,8,3/7/2022 17:30
FWEL.II.WIND,p3,11,3/7/2022 17:45
FWEL.II.WIND,p4,10,3/7/2022 18:15
FWEL.II.WIND,p5,10,3/7/2022 18:30
FWEL.II.WIND,p6,8,3/7/2022 18:45
FWEL.II.WIND,p7,6,3/7/2022 19:15
FWEL.II.WIND,p8,3,3/7/2022 19:30
FWEL.II.WIND,p9,2,3/7/2022 19:45
SAPPHIRE.WIND,p1,5,3/7/2022 17:15
SAPPHIRE.WIND,p2,7,3/7/2022 17:30
SAPPHIRE.WIND,p3,6,3/7/2022 17:45
SAPPHIRE.WIND,p4,6,3/7/2022 18:15
SAPPHIRE.WIND,p5,5,3/7/2022 18:30
SAPPHIRE.WIND,p6,3,3/7/2022 18:45
SAPPHIRE.WIND,p7,6,3/7/2022 19:15
SAPPHIRE.WIND,p8,5,3/7/2022 19:30
SAPPHIRE.WIND,p9,4,3/7/2022 19:45
METRO.WIND..MPCL.,p1,8,3/7/2022 17:15
METRO.WIND..MPCL.,p2,9,3/7/2022 17:30
METRO.WIND..MPCL.,p3,9,3/7/2022 17:45
METRO.WIND..MPCL.,p4,7,3/7/2022 18:15
METRO.WIND..MPCL.,p5,8,3/7/2022 18:30
METRO.WIND..MPCL.,p6,9,3/7/2022 18:45
METRO.WIND..MPCL.,p7,12,3/7/2022 19:15
METRO.WIND..MPCL.,p8,10,3/7/2022 19:30
METRO.WIND..MPCL.,p9,11,3/7/2022 19:45
YOUNIS.WIND,p1,7,3/7/2022 17:15
YOUNIS.WIND,p2,7,3/7/2022 17:30
YOUNIS.WIND,p3,8,3/7/2022 17:45
YOUNIS.WIND,p4,7,3/7/2022 18:15
YOUNIS.WIND,p5,4,3/7/2022 18:30
YOUNIS.WIND,p6,8,3/7/2022 18:45
YOUNIS.WIND,p7,9,3/7/2022 19:15
YOUNIS.WIND,p8,9,3/7/2022 19:30
YOUNIS.WIND,p9,9,3/7/2022 19:45
TAPAL.WIND.TWEPL.,p1,0,3/7/2022 17:15
TAPAL.WIND.TWEPL.,p2,2,3/7/2022 17:30
TAPAL.WIND.TWEPL.,p3,3,3/7/2022 17:45
TAPAL.WIND.TWEPL.,p4,3,3/7/2022 18:15
TAPAL.WIND.TWEPL.,p5,2,3/7/2022 18:30
TAPAL.WIND.TWEPL.,p6,2,3/7/2022 18:45
TAPAL.WIND.TWEPL.,p7,2,3/7/2022 19:15
TAPAL.WIND.TWEPL.,p8,2,3/7/2022 19:30
TAPAL.WIND.TWEPL.,p9,2,3/7/2022 19:45
MASTER.WIND..MWEL.,p1,6,3/7/2022 17:15
MASTER.WIND..MWEL.,p2,6,3/7/2022 17:30
MASTER.WIND..MWEL.,p3,5,3/7/2022 17:45
MASTER.WIND..MWEL.,p4,5,3/7/2022 18:15
MASTER.WIND..MWEL.,p5,5,3/7/2022 18:30
MASTER.WIND..MWEL.,p6,5,3/7/2022 18:45
MASTER.WIND..MWEL.,p7,4,3/7/2022 19:15
MASTER.WIND..MWEL.,p8,4,3/7/2022 19:30
MASTER.WIND..MWEL.,p9,4,3/7/2022 19:45
TAPAL.WIND..2,p1,6,3/7/2022 17:15
TAPAL.WIND..2,p2,6,3/7/2022 17:30
TAPAL.WIND..2,p3,6,3/7/2022 17:45
TAPAL.WIND..2,p4,6,3/7/2022 18:15
TAPAL.WIND..2,p5,6,3/7/2022 18:30
TAPAL.WIND..2,p6,6,3/7/2022 18:45
TAPAL.WIND..2,p7,6,3/7/2022 19:15
TAPAL.WIND..2,p8,6,3/7/2022 19:30
TAPAL.WIND..2,p9,6,3/7/2022 19:45
GUL.AHMED.WIND,p1,7,3/7/2022 17:15
GUL.AHMED.WIND,p2,8,3/7/2022 17:30
GUL.AHMED.WIND,p3,9,3/7/2022 17:45
GUL.AHMED.WIND,p4,7,3/7/2022 18:15
GUL.AHMED.WIND,p5,7,3/7/2022 18:30
GUL.AHMED.WIND,p6,9,3/7/2022 18:45
GUL.AHMED.WIND,p7,9,3/7/2022 19:15
GUL.AHMED.WIND,p8,8,3/7/2022 19:30
GUL.AHMED.WIND,p9,8,3/7/2022 19:45
ARTISTIC.WIND..2,p1,7,3/7/2022 17:15
ARTISTIC.WIND..2,p2,10,3/7/2022 17:30
ARTISTIC.WIND..2,p3,7,3/7/2022 17:45
ARTISTIC.WIND..2,p4,8,3/7/2022 18:15
ARTISTIC.WIND..2,p5,7,3/7/2022 18:30
ARTISTIC.WIND..2,p6,8,3/7/2022 18:45
ARTISTIC.WIND..2,p7,6,3/7/2022 19:15
ARTISTIC.WIND..2,p8,5,3/7/2022 19:30
ARTISTIC.WIND..2,p9,4,3/7/2022 19:45
SACHAL.WIND,p1,7,3/7/2022 17:15
SACHAL.WIND,p2,7,3/7/2022 17:30
SACHAL.WIND,p3,8,3/7/2022 17:45
SACHAL.WIND,p4,6,3/7/2022 18:15
SACHAL.WIND,p5,5,3/7/2022 18:30
SACHAL.WIND,p6,7,3/7/2022 18:45
SACHAL.WIND,p7,9,3/7/2022 19:15
SACHAL.WIND,p8,9,3/7/2022 19:30
SACHAL.WIND,p9,9,3/7/2022 19:45
UEP.WIND.POWER,p1,14,3/7/2022 17:15
UEP.WIND.POWER,p2,15,3/7/2022 17:30
UEP.WIND.POWER,p3,13,3/7/2022 17:45
UEP.WIND.POWER,p4,13,3/7/2022 18:15
UEP.WIND.POWER,p5,11,3/7/2022 18:30
UEP.WIND.POWER,p6,9,3/7/2022 18:45
UEP.WIND.POWER,p7,16,3/7/2022 19:15
UEP.WIND.POWER,p8,16,3/7/2022 19:30
UEP.WIND.POWER,p9,14,3/7/2022 19:45
ARTISTIC.WIND,p1,6,3/7/2022 17:15
ARTISTIC.WIND,p2,8,3/7/2022 17:30
ARTISTIC.WIND,p3,6,3/7/2022 17:45
ARTISTIC.WIND,p4,7,3/7/2022 18:15
ARTISTIC.WIND,p5,6,3/7/2022 18:30
ARTISTIC.WIND,p6,7,3/7/2022 18:45
ARTISTIC.WIND,p7,7,3/7/2022 19:15
ARTISTIC.WIND,p8,6,3/7/2022 19:30
ARTISTIC.WIND,p9,5,3/7/2022 19:45
JHIMPIR.POWER,p1,11,3/7/2022 17:15
JHIMPIR.POWER,p2,12,3/7/2022 17:30
JHIMPIR.POWER,p3,14,3/7/2022 17:45
JHIMPIR.POWER,p4,12,3/7/2022 18:15
JHIMPIR.POWER,p5,10,3/7/2022 18:30
JHIMPIR.POWER,p6,10,3/7/2022 18:45
JHIMPIR.POWER,p7,10,3/7/2022 19:15
JHIMPIR.POWER,p8,9,3/7/2022 19:30
JHIMPIR.POWER,p9,9,3/7/2022 19:45
HAWA.WIND..HEPL.,p1,13,3/7/2022 17:15
HAWA.WIND..HEPL.,p2,14,3/7/2022 17:30
HAWA.WIND..HEPL.,p3,18,3/7/2022 17:45
HAWA.WIND..HEPL.,p4,15,3/7/2022 18:15
HAWA.WIND..HEPL.,p5,15,3/7/2022 18:30
HAWA.WIND..HEPL.,p6,17,3/7/2022 18:45
HAWA.WIND..HEPL.,p7,17,3/7/2022 19:15
HAWA.WIND..HEPL.,p8,13,3/7/2022 19:30
HAWA.WIND..HEPL.,p9,11,3/7/2022 19:45
TGT.WIND,p1,9,3/7/2022 17:15
TGT.WIND,p2,8,3/7/2022 17:30
TGT.WIND,p3,8,3/7/2022 17:45
TGT.WIND,p4,6,3/7/2022 18:15
TGT.WIND,p5,5,3/7/2022 18:30
TGT.WIND,p6,6,3/7/2022 18:45
TGT.WIND,p7,8,3/7/2022 19:15
TGT.WIND,p8,9,3/7/2022 19:30
TGT.WIND,p9,10,3/7/2022 19:45
TGS.ENERGY,p1,7,3/7/2022 17:15
TGS.ENERGY,p2,9,3/7/2022 17:30
TGS.ENERGY,p3,7,3/7/2022 17:45
TGS.ENERGY,p4,7,3/7/2022 18:15
TGS.ENERGY,p5,5,3/7/2022 18:30
TGS.ENERGY,p6,5,3/7/2022 18:45
TGS.ENERGY,p7,7,3/7/2022 19:15
TGS.ENERGY,p8,7,3/7/2022 19:30
TGS.ENERGY,p9,7,3/7/2022 19:45
TRICON.BOSTON..A.,p1,8,3/7/2022 17:15
TRICON.BOSTON..A.,p2,8,3/7/2022 17:30
TRICON.BOSTON..A.,p3,9,3/7/2022 17:45
TRICON.BOSTON..A.,p4,9,3/7/2022 18:15
TRICON.BOSTON..A.,p5,9,3/7/2022 18:30
TRICON.BOSTON..A.,p6,5,3/7/2022 18:45
TRICON.BOSTON..A.,p7,8,3/7/2022 19:15
TRICON.BOSTON..A.,p8,8,3/7/2022 19:30
TRICON.BOSTON..A.,p9,6,3/7/2022 19:45
TRICON.BOSTON..B.,p1,8,3/7/2022 17:15
TRICON.BOSTON..B.,p2,8,3/7/2022 17:30
TRICON.BOSTON..B.,p3,11,3/7/2022 17:45
TRICON.BOSTON..B.,p4,8,3/7/2022 18:15
TRICON.BOSTON..B.,p5,8,3/7/2022 18:30
TRICON.BOSTON..B.,p6,6,3/7/2022 18:45
TRICON.BOSTON..B.,p7,5,3/7/2022 19:15
TRICON.BOSTON..B.,p8,9,3/7/2022 19:30
TRICON.BOSTON..B.,p9,8,3/7/2022 19:45
TRICON.BOSTON..C.,p1,10,3/7/2022 17:15
TRICON.BOSTON..C.,p2,12,3/7/2022 17:30
TRICON.BOSTON..C.,p3,11,3/7/2022 17:45
TRICON.BOSTON..C.,p4,11,3/7/2022 18:15
TRICON.BOSTON..C.,p5,8,3/7/2022 18:30
TRICON.BOSTON..C.,p6,6,3/7/2022 18:45
TRICON.BOSTON..C.,p7,11,3/7/2022 19:15
TRICON.BOSTON..C.,p8,11,3/7/2022 19:30
TRICON.BOSTON..C.,p9,9,3/7/2022 19:45
MASTER.GREEN.WIND,p1,10,3/7/2022 17:15
MASTER.GREEN.WIND,p2,10,3/7/2022 17:30
MASTER.GREEN.WIND,p3,9,3/7/2022 17:45
MASTER.GREEN.WIND,p4,11,3/7/2022 18:15
MASTER.GREEN.WIND,p5,10,3/7/2022 18:30
MASTER.GREEN.WIND,p6,9,3/7/2022 18:45
MASTER.GREEN.WIND,p7,14,3/7/2022 19:15
MASTER.GREEN.WIND,p8,19,3/7/2022 19:30
MASTER.GREEN.WIND,p9,19,3/7/2022 19:45
TRICOM.WIND,p1,7,3/7/2022 17:15
TRICOM.WIND,p2,9,3/7/2022 17:30
TRICOM.WIND,p3,10,3/7/2022 17:45
TRICOM.WIND,p4,10,3/7/2022 18:15
TRICOM.WIND,p5,11,3/7/2022 18:30
TRICOM.WIND,p6,11,3/7/2022 18:45
TRICOM.WIND,p7,11,3/7/2022 19:15
TRICOM.WIND,p8,9,3/7/2022 19:30
TRICOM.WIND,p9,7,3/7/2022 19:45
TENAGA.WIND,p1,20,3/7/2022 17:15
TENAGA.WIND,p2,15,3/7/2022 17:30
TENAGA.WIND,p3,14,3/7/2022 17:45
TENAGA.WIND,p4,8,3/7/2022 18:15
TENAGA.WIND,p5,8,3/7/2022 18:30
TENAGA.WIND,p6,6,3/7/2022 18:45
TENAGA.WIND,p7,5,3/7/2022 19:15
TENAGA.WIND,p8,4,3/7/2022 19:30
TENAGA.WIND,p9,3,3/7/2022 19:45
DAWOOD.WIND,p1,15,3/7/2022 17:15
DAWOOD.WIND,p2,11,3/7/2022 17:30
DAWOOD.WIND,p3,9,3/7/2022 17:45
DAWOOD.WIND,p4,7,3/7/2022 18:15
DAWOOD.WIND,p5,5,3/7/2022 18:30
DAWOOD.WIND,p6,6,3/7/2022 18:45
DAWOOD.WIND,p7,6,3/7/2022 19:15
DAWOOD.WIND,p8,6,3/7/2022 19:30
DAWOOD.WIND,p9,4,3/7/2022 19:45
ZEPHYR.WIND,p1,21,3/7/2022 17:15
ZEPHYR.WIND,p2,19,3/7/2022 17:30
ZEPHYR.WIND,p3,17,3/7/2022 17:45
ZEPHYR.WIND,p4,15,3/7/2022 18:15
ZEPHYR.WIND,p5,12,3/7/2022 18:30
ZEPHYR.WIND,p6,10,3/7/2022 18:45
ZEPHYR.WIND,p7,10,3/7/2022 19:15
ZEPHYR.WIND,p8,12,3/7/2022 19:30
ZEPHYR.WIND,p9,9,3/7/2022 19:45
INDUS.WIND,p1,6,3/7/2022 17:15
INDUS.WIND,p2,6,3/7/2022 17:30
INDUS.WIND,p3,4,3/7/2022 17:45
INDUS.WIND,p4,8,3/7/2022 18:15
INDUS.WIND,p5,7,3/7/2022 18:30
INDUS.WIND,p6,9,3/7/2022 18:45
INDUS.WIND,p7,5,3/7/2022 19:15
INDUS.WIND,p8,1,3/7/2022 19:30
INDUS.WIND,p9,2,3/7/2022 19:45
TARBELA,p1,580,3/8/2022 17:15
TARBELA,p2,580,3/8/2022 17:30
TARBELA,p3,580,3/8/2022 17:45
TARBELA,p4,885,3/8/2022 18:15
TARBELA,p5,885,3/8/2022 18:30
TARBELA,p6,900,3/8/2022 18:45
TARBELA,p7,675,3/8/2022 19:15
TARBELA,p8,675,3/8/2022 19:30
TARBELA,p9,900,3/8/2022 19:45
TARBELA.Ext.4,p1,0,3/8/2022 17:15
TARBELA.Ext.4,p2,0,3/8/2022 17:30
TARBELA.Ext.4,p3,0,3/8/2022 17:45
TARBELA.Ext.4,p4,0,3/8/2022 18:15
TARBELA.Ext.4,p5,0,3/8/2022 18:30
TARBELA.Ext.4,p6,0,3/8/2022 18:45
TARBELA.Ext.4,p7,0,3/8/2022 19:15
TARBELA.Ext.4,p8,0,3/8/2022 19:30
TARBELA.Ext.4,p9,0,3/8/2022 19:45
MANGLA,p1,476,3/8/2022 17:15
MANGLA,p2,476,3/8/2022 17:30
MANGLA,p3,476,3/8/2022 17:45
MANGLA,p4,486,3/8/2022 18:15
MANGLA,p5,565,3/8/2022 18:30
MANGLA,p6,565,3/8/2022 18:45
MANGLA,p7,491,3/8/2022 19:15
MANGLA,p8,491,3/8/2022 19:30
MANGLA,p9,491,3/8/2022 19:45
GHAZI.BROTHA,p1,580,3/8/2022 17:15
GHAZI.BROTHA,p2,500,3/8/2022 17:30
GHAZI.BROTHA,p3,500,3/8/2022 17:45
GHAZI.BROTHA,p4,750,3/8/2022 18:15
GHAZI.BROTHA,p5,870,3/8/2022 18:30
GHAZI.BROTHA,p6,870,3/8/2022 18:45
GHAZI.BROTHA,p7,810,3/8/2022 19:15
GHAZI.BROTHA,p8,870,3/8/2022 19:30
GHAZI.BROTHA,p9,870,3/8/2022 19:45
WARSAK,p1,45,3/8/2022 17:15
WARSAK,p2,45,3/8/2022 17:30
WARSAK,p3,45,3/8/2022 17:45
WARSAK,p4,154,3/8/2022 18:15
WARSAK,p5,154,3/8/2022 18:30
WARSAK,p6,154,3/8/2022 18:45
WARSAK,p7,154,3/8/2022 19:15
WARSAK,p8,154,3/8/2022 19:30
WARSAK,p9,60,3/8/2022 19:45
CHASHMA,p1,47,3/8/2022 17:15
CHASHMA,p2,47,3/8/2022 17:30
CHASHMA,p3,47,3/8/2022 17:45
CHASHMA,p4,47,3/8/2022 18:15
CHASHMA,p5,47,3/8/2022 18:30
CHASHMA,p6,47,3/8/2022 18:45
CHASHMA,p7,47,3/8/2022 19:15
CHASHMA,p8,47,3/8/2022 19:30
CHASHMA,p9,47,3/8/2022 19:45
JINNAH.HYDEL,p1,17,3/8/2022 17:15
JINNAH.HYDEL,p2,17,3/8/2022 17:30
JINNAH.HYDEL,p3,17,3/8/2022 17:45
JINNAH.HYDEL,p4,17,3/8/2022 18:15
JINNAH.HYDEL,p5,17,3/8/2022 18:30
JINNAH.HYDEL,p6,17,3/8/2022 18:45
JINNAH.HYDEL,p7,17,3/8/2022 19:15
JINNAH.HYDEL,p8,17,3/8/2022 19:30
JINNAH.HYDEL,p9,17,3/8/2022 19:45
ALLAI.KHWAR,p1,61,3/8/2022 17:15
ALLAI.KHWAR,p2,121,3/8/2022 17:30
ALLAI.KHWAR,p3,121,3/8/2022 17:45
ALLAI.KHWAR,p4,121,3/8/2022 18:15
ALLAI.KHWAR,p5,121,3/8/2022 18:30
ALLAI.KHWAR,p6,121,3/8/2022 18:45
ALLAI.KHWAR,p7,121,3/8/2022 19:15
ALLAI.KHWAR,p8,121,3/8/2022 19:30
ALLAI.KHWAR,p9,121,3/8/2022 19:45
KHAN.KHWAR,p1,60,3/8/2022 17:15
KHAN.KHWAR,p2,60,3/8/2022 17:30
KHAN.KHWAR,p3,60,3/8/2022 17:45
KHAN.KHWAR,p4,60,3/8/2022 18:15
KHAN.KHWAR,p5,60,3/8/2022 18:30
KHAN.KHWAR,p6,48,3/8/2022 18:45
KHAN.KHWAR,p7,24,3/8/2022 19:15
KHAN.KHWAR,p8,24,3/8/2022 19:30
KHAN.KHWAR,p9,24,3/8/2022 19:45
DUBAIR.KHWAR,p1,0,3/8/2022 17:15
DUBAIR.KHWAR,p2,0,3/8/2022 17:30
DUBAIR.KHWAR,p3,0,3/8/2022 17:45
DUBAIR.KHWAR,p4,35,3/8/2022 18:15
DUBAIR.KHWAR,p5,35,3/8/2022 18:30
DUBAIR.KHWAR,p6,35,3/8/2022 18:45
DUBAIR.KHWAR,p7,35,3/8/2022 19:15
DUBAIR.KHWAR,p8,35,3/8/2022 19:30
DUBAIR.KHWAR,p9,35,3/8/2022 19:45
NEELUM.JEHLUM,p1,220,3/8/2022 17:15
NEELUM.JEHLUM,p2,220,3/8/2022 17:30
NEELUM.JEHLUM,p3,220,3/8/2022 17:45
NEELUM.JEHLUM,p4,220,3/8/2022 18:15
NEELUM.JEHLUM,p5,220,3/8/2022 18:30
NEELUM.JEHLUM,p6,220,3/8/2022 18:45
NEELUM.JEHLUM,p7,220,3/8/2022 19:15
NEELUM.JEHLUM,p8,220,3/8/2022 19:30
NEELUM.JEHLUM,p9,220,3/8/2022 19:45
GOLEN.GOL,p1,6,3/8/2022 17:15
GOLEN.GOL,p2,6,3/8/2022 17:30
GOLEN.GOL,p3,6,3/8/2022 17:45
GOLEN.GOL,p4,7,3/8/2022 18:15
GOLEN.GOL,p5,6,3/8/2022 18:30
GOLEN.GOL,p6,6,3/8/2022 18:45
GOLEN.GOL,p7,6,3/8/2022 19:15
GOLEN.GOL,p8,6,3/8/2022 19:30
GOLEN.GOL,p9,6,3/8/2022 19:45
JAMSHORO,p1,0,3/8/2022 17:15
JAMSHORO,p2,0,3/8/2022 17:30
JAMSHORO,p3,0,3/8/2022 17:45
JAMSHORO,p4,0,3/8/2022 18:15
JAMSHORO,p5,0,3/8/2022 18:30
JAMSHORO,p6,0,3/8/2022 18:45
JAMSHORO,p7,0,3/8/2022 19:15
JAMSHORO,p8,0,3/8/2022 19:30
JAMSHORO,p9,0,3/8/2022 19:45
KOTRI,p1,0,3/8/2022 17:15
KOTRI,p2,0,3/8/2022 17:30
KOTRI,p3,0,3/8/2022 17:45
KOTRI,p4,0,3/8/2022 18:15
KOTRI,p5,0,3/8/2022 18:30
KOTRI,p6,0,3/8/2022 18:45
KOTRI,p7,0,3/8/2022 19:15
KOTRI,p8,0,3/8/2022 19:30
KOTRI,p9,0,3/8/2022 19:45
LAKHRA,p1,0,3/8/2022 17:15
LAKHRA,p2,0,3/8/2022 17:30
LAKHRA,p3,0,3/8/2022 17:45
LAKHRA,p4,0,3/8/2022 18:15
LAKHRA,p5,0,3/8/2022 18:30
LAKHRA,p6,0,3/8/2022 18:45
LAKHRA,p7,0,3/8/2022 19:15
LAKHRA,p8,0,3/8/2022 19:30
LAKHRA,p9,0,3/8/2022 19:45
GUDDU...1.4,p1,0,3/8/2022 17:15
GUDDU...1.4,p2,0,3/8/2022 17:30
GUDDU...1.4,p3,0,3/8/2022 17:45
GUDDU...1.4,p4,0,3/8/2022 18:15
GUDDU...1.4,p5,0,3/8/2022 18:30
GUDDU...1.4,p6,0,3/8/2022 18:45
GUDDU...1.4,p7,0,3/8/2022 19:15
GUDDU...1.4,p8,0,3/8/2022 19:30
GUDDU...1.4,p9,0,3/8/2022 19:45
GUDDU...5.13,p1,231.193,3/8/2022 17:15
GUDDU...5.13,p2,231.193,3/8/2022 17:30
GUDDU...5.13,p3,231.193,3/8/2022 17:45
GUDDU...5.13,p4,231.193,3/8/2022 18:15
GUDDU...5.13,p5,231.193,3/8/2022 18:30
GUDDU...5.13,p6,231.193,3/8/2022 18:45
GUDDU...5.13,p7,230.2092,3/8/2022 19:15
GUDDU...5.13,p8,230.2092,3/8/2022 19:30
GUDDU...5.13,p9,230.2092,3/8/2022 19:45
GUDDU.747,p1,377,3/8/2022 17:15
GUDDU.747,p2,377,3/8/2022 17:30
GUDDU.747,p3,377,3/8/2022 17:45
GUDDU.747,p4,378,3/8/2022 18:15
GUDDU.747,p5,378,3/8/2022 18:30
GUDDU.747,p6,378,3/8/2022 18:45
GUDDU.747,p7,378,3/8/2022 19:15
GUDDU.747,p8,378,3/8/2022 19:30
GUDDU.747,p9,378,3/8/2022 19:45
QUETTA,p1,0,3/8/2022 17:15
QUETTA,p2,0,3/8/2022 17:30
QUETTA,p3,0,3/8/2022 17:45
QUETTA,p4,0,3/8/2022 18:15
QUETTA,p5,0,3/8/2022 18:30
QUETTA,p6,0,3/8/2022 18:45
QUETTA,p7,0,3/8/2022 19:15
QUETTA,p8,0,3/8/2022 19:30
QUETTA,p9,0,3/8/2022 19:45
MUZAFFARGARH,p1,0,3/8/2022 17:15
MUZAFFARGARH,p2,0,3/8/2022 17:30
MUZAFFARGARH,p3,0,3/8/2022 17:45
MUZAFFARGARH,p4,0,3/8/2022 18:15
MUZAFFARGARH,p5,0,3/8/2022 18:30
MUZAFFARGARH,p6,0,3/8/2022 18:45
MUZAFFARGARH,p7,0,3/8/2022 19:15
MUZAFFARGARH,p8,0,3/8/2022 19:30
MUZAFFARGARH,p9,0,3/8/2022 19:45
MULTAN,p1,0,3/8/2022 17:15
MULTAN,p2,0,3/8/2022 17:30
MULTAN,p3,0,3/8/2022 17:45
MULTAN,p4,0,3/8/2022 18:15
MULTAN,p5,0,3/8/2022 18:30
MULTAN,p6,0,3/8/2022 18:45
MULTAN,p7,0,3/8/2022 19:15
MULTAN,p8,0,3/8/2022 19:30
MULTAN,p9,0,3/8/2022 19:45
GTPS.FAISALABAD,p1,0,3/8/2022 17:15
GTPS.FAISALABAD,p2,0,3/8/2022 17:30
GTPS.FAISALABAD,p3,0,3/8/2022 17:45
GTPS.FAISALABAD,p4,0,3/8/2022 18:15
GTPS.FAISALABAD,p5,0,3/8/2022 18:30
GTPS.FAISALABAD,p6,0,3/8/2022 18:45
GTPS.FAISALABAD,p7,0,3/8/2022 19:15
GTPS.FAISALABAD,p8,0,3/8/2022 19:30
GTPS.FAISALABAD,p9,0,3/8/2022 19:45
SPS.FBD,p1,0,3/8/2022 17:15
SPS.FBD,p2,0,3/8/2022 17:30
SPS.FBD,p3,0,3/8/2022 17:45
SPS.FBD,p4,0,3/8/2022 18:15
SPS.FBD,p5,0,3/8/2022 18:30
SPS.FBD,p6,0,3/8/2022 18:45
SPS.FBD,p7,0,3/8/2022 19:15
SPS.FBD,p8,0,3/8/2022 19:30
SPS.FBD,p9,0,3/8/2022 19:45
SHAHDARA,p1,0,3/8/2022 17:15
SHAHDARA,p2,0,3/8/2022 17:30
SHAHDARA,p3,0,3/8/2022 17:45
SHAHDARA,p4,0,3/8/2022 18:15
SHAHDARA,p5,0,3/8/2022 18:30
SHAHDARA,p6,0,3/8/2022 18:45
SHAHDARA,p7,0,3/8/2022 19:15
SHAHDARA,p8,0,3/8/2022 19:30
SHAHDARA,p9,0,3/8/2022 19:45
NANDI.PUR,p1,0,3/8/2022 17:15
NANDI.PUR,p2,0,3/8/2022 17:30
NANDI.PUR,p3,0,3/8/2022 17:45
NANDI.PUR,p4,0,3/8/2022 18:15
NANDI.PUR,p5,0,3/8/2022 18:30
NANDI.PUR,p6,0,3/8/2022 18:45
NANDI.PUR,p7,0,3/8/2022 19:15
NANDI.PUR,p8,0,3/8/2022 19:30
NANDI.PUR,p9,0,3/8/2022 19:45
JAGRAN,p1,4,3/8/2022 17:15
JAGRAN,p2,4,3/8/2022 17:30
JAGRAN,p3,4,3/8/2022 17:45
JAGRAN,p4,4,3/8/2022 18:15
JAGRAN,p5,4,3/8/2022 18:30
JAGRAN,p6,4,3/8/2022 18:45
JAGRAN,p7,4,3/8/2022 19:15
JAGRAN,p8,4,3/8/2022 19:30
JAGRAN,p9,4,3/8/2022 19:45
MALAKAND...III,p1,25,3/8/2022 17:15
MALAKAND...III,p2,25,3/8/2022 17:30
MALAKAND...III,p3,25,3/8/2022 17:45
MALAKAND...III,p4,25,3/8/2022 18:15
MALAKAND...III,p5,25,3/8/2022 18:30
MALAKAND...III,p6,25,3/8/2022 18:45
MALAKAND...III,p7,25,3/8/2022 19:15
MALAKAND...III,p8,25,3/8/2022 19:30
MALAKAND...III,p9,25,3/8/2022 19:45
NEW.BONG.ESCAPE,p1,68,3/8/2022 17:15
NEW.BONG.ESCAPE,p2,64,3/8/2022 17:30
NEW.BONG.ESCAPE,p3,73,3/8/2022 17:45
NEW.BONG.ESCAPE,p4,66,3/8/2022 18:15
NEW.BONG.ESCAPE,p5,69,3/8/2022 18:30
NEW.BONG.ESCAPE,p6,70,3/8/2022 18:45
NEW.BONG.ESCAPE,p7,79,3/8/2022 19:15
NEW.BONG.ESCAPE,p8,75,3/8/2022 19:30
NEW.BONG.ESCAPE,p9,69,3/8/2022 19:45
PATRIND,p1,24,3/8/2022 17:15
